,1021522Tm169Di EGFR,10311239Ru96Di Rutheni,10311240Ru98Di Rutheni,10311241Ru99Di Rutheni,10311242Ru100Di Rutheni,10311243Ru101Di Rutheni,10311244Ru102Di Rutheni,10311245Ru104Di Rutheni,1031747Er167Di ECadhe,10331253Ir191Di Iridium,10331254Ir193Di Iridium,112475Gd156Di Estroge,117792Dy163Di GATA3,1261726In113Di Histone,1441101Er168Di Ki67,174864Nd148Di SMA,1921755Sm149Di Vimenti,198883Yb176Di cleaved,201487Eu151Di cerbB,207736Tb159Di p53,234832Lu175Di panCyto,3111576Nd143Di Cytoker,312878Gd158Di Progest,322787Nd150Di cMyc,3281668Nd142Di Fibrone,346876Sm147Di Keratin,3521227Gd155Di Slug,361077Dy164Di CD20,378871Yb172Di vWF,473968La139Di Histone,651779Pr141Di Cytoker,6967Gd160Di CD44,71790Dy162Di CD45,77877Nd146Di CD68,8001752Sm152Di CD3epsi,92964Er166Di Carboni,971099Nd144Di Cytoker,98922Yb174Di Cytoker,ArAr80 80ArArArAr80Di,Area,Eccentricity,EulerNumber,Extent,Hg202 202HgHg202Di,I127 127II127Di,In115 115InIn115Di,MajorAxisLength,MinorAxisLength,Nd145Di Twist,Number_Neighbors,Orientation,Pb204 204PbPb204Di,Pb206 206PbPb206Di,Pb207 207PbPb207Di,Pb208 208PbPb208Di,Percent_Touching,Perimeter,Solidity,Xe126 126XeXe126Di,Xe131 131XeXe131Di,Xe134 134XeXe134Di,phospho Histone,phospho S6,phospho mTOR
BaselTMA_SP43_103_X5Y4,2805.5227186468687,9225.2290751338,2686.209359422326,16890.039860248566,16130.363151848316,21920.47121810913,42358.496638059616,31027.345170497894,28566.10836395969,24505.422318935394,46274.58163291216,659.9204115445481,1047.2094124361008,60063.237694622934,2913.031739575543,23002.375752290536,45644.962520700385,2272.3726305155187,1717.636161019808,930.2923653595269,44749.86650995001,2005.5584175866813,1606.1288489114816,3102.463551756862,133789.15462324335,777.0766678345254,586.3105185920591,650.4906620661114,484.50488902598545,4432.996979609132,689.916706953146,190621.9396266668,689.1905133640952,2582.3355602980714,482.64203571510177,7695.376673952688,902.3933107632198,2263.509076501704,2752634.2197265625,467875.0,2952.7413372844458,4173.0,2617.929419964552,21716.13817501068,0.0,181.29616536114682,61750.84455537796,40852.57485699654,1124.0629617286197,22956.0,-3757.5130479745567,4955.4602537453175,341.31601419206646,0.0,0.0,3813.4243775312375,167430.97698020935,3668.675360620022,0.0,0.0,178033.0270500183,619.601073400179,3125.2776142294992,3528.051195292678
BaselTMA_SP41_106_X2Y9,707.2239253094627,2556.5448083281517,731.2287724874914,4593.92806699872,4352.161230683327,5893.193151473999,11438.172367334366,8321.584404706955,4291.030266911492,8162.668739750981,15455.944065093994,516.9100891181461,900.2397630686247,12435.178384556848,64.44228908436723,8888.237085773362,6914.506292018776,1036.0631971199268,2376.018277362641,127.31732901006173,8017.473914752963,1065.7290885980306,1097.72863470625,757.55412050953,10825.52999285477,794.423483394844,1089.328692737737,161.3298384742089,160.37908335965022,1238.3291462138295,794.9165301232728,27010.010118915994,409.5933769606153,735.6656963311862,150.93285591894954,841.6686723579545,1565.578018812524,526.2439120746576,1261637.6967163086,217549.0,1633.3313617706299,2420.0,1577.176507934928,9512.684327363968,0.0,130.66741094949523,31285.10101914406,21841.501823544502,336.1319230493419,7738.0,-4298.151973865927,2142.6103719621897,169.6950296638533,0.0,0.0,1658.846721691169,84174.23799729347,2167.3600183725357,0.0,0.0,85804.12527656555,745.846666511301,770.7018028452693,1363.821653654605
BaselTMA_SP43_107_X4Y7,5204.96300226914,5811.913354098797,1694.895936444402,10622.391958355904,10149.075497984886,13797.919163227081,26664.71277475357,19555.73858845234,7011.962643223668,5275.617902487516,10000.836211323738,424.558867535857,323.844383164796,46405.925363474955,557.3247839512978,3454.9789682580004,2271.090701985808,7598.934087740557,3450.864561550728,504.10861462723875,22241.350093051875,770.4053792352872,3575.8797206222785,724.6337694119018,12692.341847322521,414.8821639638032,174.42256492369296,359.930207875792,397.283647529511,2382.991575747729,289.2697016479475,49078.50856909403,1054.9721839080505,2222.103833041145,228.2495090265491,1745.1886771293857,899.7339408573451,250.23211729168992,1967951.4606323242,366744.0,1946.6603660136461,2835.0,1741.0922304987907,15960.098255753517,0.0,125.7562786652078,44487.844457149506,30536.231371164322,1568.3013653686658,11778.0,-248.61438287422123,3642.1601313948636,182.11459484882712,0.0,0.0,2245.0272044612207,125995.87908315659,2453.9402308762074,0.0,0.0,131059.12962722778,1800.6970706301051,5022.458634174468,16726.08460071727
BaselTMA_SP43_108_X13Y8,3739.1739980759494,10521.465499609709,3084.9208849295974,19286.850556731224,18402.030308365822,25008.436249613762,48311.60839343071,35422.27776658535,7622.847534777206,29702.275103867054,56215.06142807007,4150.450037701445,11767.052885643694,242132.6822818996,7735.793280208836,49406.897793608136,17618.67654624461,11544.670591771908,20959.807008136304,801.7975719231067,16003.167600069382,1818.7784798047273,7136.858307885101,3389.788576176108,35784.72633268318,1350.1159829082346,1371.7802178156946,920.068422346749,628.4447875959912,3192.9004490301013,774.3104335736521,200643.24948107713,1650.4932434837986,5891.884740296535,434.9034080641999,7435.474756865573,1587.8635290508864,203.08285273198166,4028813.032470703,559188.0,4335.858375519514,6316.0,4181.6141646802425,31795.973554372787,0.0,419.3470591654752,81792.03864312172,56265.21645665169,3397.771736078746,40850.0,14226.52156531252,7252.7088319957265,367.2885895809163,0.0,0.0,6238.79299345006,216157.6969347,5684.703900754452,0.0,0.0,293848.9496040344,3989.7370101362994,17895.412661815008,10199.944889625947
BaselTMA_SP42_109_X10Y6,498.1618074653405,3775.5117819458246,1109.1330498307943,7058.407408058643,6656.641881197691,8983.953073263168,17385.20960378647,12595.523030757904,4775.214636975674,7957.9919220507145,15112.830639392138,162.0555475661889,1183.2941462590309,22929.61915060887,64.67858225796373,9573.00540116619,9813.77879934793,1162.0758328583838,2613.978662650102,98.61830041777779,18272.593880311182,3748.408519074139,979.2326928550177,357.66472267656314,19643.461226241958,168.97824033578067,206.37626309025094,75.79124230353298,129.48148821532735,1850.1468861214817,216.96743026136883,29199.398422831062,191.97227844089068,969.1314856669521,94.8215844793922,968.5880620019421,5084.585876334811,1269.4919755450096,1760306.9045410156,252391.0,1788.819404669106,2578.0,1586.9930666685104,13711.970912694931,0.0,151.87756832072162,35508.22210216522,23846.05094242096,310.15405365439193,8790.0,465.29216890037134,3153.6281138658524,176.3348467233592,0.0,0.0,1825.3425130567148,96353.39194512367,2249.0531353354454,0.0,0.0,144019.4100227356,655.6541081552531,1126.933672073264,1573.7073306361613
BaselTMA_SP43_110_X14Y8,546.8397126601941,1690.815788552165,494.108641974628,3107.246517896652,2970.1863178014755,4031.6363544613123,7789.843199849129,5708.531581521034,1516.7301250498674,4817.981590375304,9110.594524413347,353.2692579758429,333.59017264591984,5837.43420504716,92.76127921666668,4054.4719590177783,9864.271695413767,592.8953115202511,1167.5914702328923,77.6217247246187,23027.937975974444,661.2688968470873,696.6269911649833,315.72906594136265,13211.50000713376,154.36877382581935,412.61905811377716,116.14682873895356,209.9172829763065,708.2496529072523,127.36635349568961,29169.244145614994,614.5265428077911,686.1353511841226,130.73406636057535,1509.4475076812305,1606.2485239736716,659.1315064064261,729863.1607666016,150546.0,781.3943450599909,1129.0,703.1777775231749,5915.0751080513,0.0,39.89570852041052,18025.66807770729,12029.609928965569,232.8987144782879,2844.0,-1140.7948365211496,1360.2111094594,68.23472079075881,0.0,0.0,648.5892222590604,49755.963010787964,984.6423841863871,0.0,0.0,49046.40853881836,267.02331844451913,663.4717016549503,762.9658053453586
BaselTMA_SP43_111_X8Y6,2719.3365033317773,10051.775010585785,2937.450841590762,18416.462133705616,17556.23847156763,23866.433106541634,46066.5408744812,33758.391040325165,6663.494905674933,33995.23964006826,64402.57098135352,2152.2942202131935,1840.309576162338,30662.752492156953,2006.3996107430182,5780.937974005738,52274.22668281403,3841.3410370800784,6623.979925332532,574.3446132811496,7396.70119249596,940.2963667736682,3483.231768653049,5585.828151284171,27073.372697953062,1112.703764346009,4917.113953366795,4660.411009636692,789.3121686103743,2611.722867641598,689.2192327344366,322045.0238108686,12564.090666707642,3093.98381091208,3371.0521651602016,4481.5308382208295,737.4549562987828,680.448673320241,3249520.478881836,395524.0,3463.7902550548315,5050.0,3236.6078339517117,25208.523354291916,0.0,181.7176733955906,62140.156432151794,42670.440564394,1665.9945714532034,27322.0,2442.4582476504156,5765.2476007938385,350.1935480767859,0.0,0.0,4621.805901527064,166619.78709602356,4471.870758682489,0.0,0.0,217753.38052749634,2033.737117607157,6385.961004456064,4697.634213890425
BaselTMA_SP41_112_X5Y8,1002.6179459429153,4464.716075986624,1272.805980168283,8053.998448610306,7617.104037940502,10196.284635066986,19987.13438987732,14388.937908649445,8101.119779555363,4958.774669263512,9329.757572039962,327.9211130070548,932.0009870650931,25798.877150102337,180.12086255965505,10391.997763134012,4913.27697663521,2501.475137797802,2657.9064401845844,397.2260095824875,25891.95164459182,1246.1727342891554,1438.446532410541,470.37584290569384,8157.515195825243,1130.52717210921,274.2370288742046,165.97887519009433,193.86863052263362,1811.4721727780998,685.2333397247779,41427.69060609272,224.29151520515083,3877.971271256331,123.17675695090013,1879.9819142828612,3679.90704351505,342.97971084014057,1453857.0019836426,234189.0,2022.1608268618584,2930.0,1863.5335625261068,16264.64292049408,0.0,232.07339842190814,35799.68432068825,23981.567551493645,552.8334442529613,12534.0,-13731.806864756158,3609.054723843932,724.9358715591952,0.0,0.0,2353.917970937504,94788.60493779182,2589.9645037055016,0.0,0.0,113060.88590240479,411.8653709687588,733.0167490878182,2586.4227013063246
BaselTMA_SP42_113_X2Y5,760.2272304528409,3761.075245589018,1110.3720257245004,7000.0302991867065,6597.221901834011,8914.862387478352,17254.018832087517,12528.737802267075,5873.770150480483,10579.89556658268,20058.572381973267,1473.661061354086,1303.894562123599,20464.165999112545,191.51331152682891,3323.183802723714,10022.68760689187,1954.9062016136295,2989.5043060677926,171.07815872417595,11894.380056391989,738.2822004185659,4152.9915035437025,849.7853348809923,6544.152636432126,232.485210584437,346.7325869389922,175.35500081619924,191.9647375956137,1225.5451963059604,270.29866579110274,47667.948916507994,518.8780975821903,1930.4424360176347,186.78178465475392,1332.1119320500786,1464.819699432425,50.068133946835836,2308464.8864746094,286657.0,2158.710377059877,3219.0,2073.5950295081566,17924.37293767929,0.0,183.22308211986768,41429.23300027847,29162.079767107964,564.3459986725614,12866.0,3836.956615157426,4126.761829257011,248.34946092311304,0.0,0.0,2539.6902226544803,111243.1939959526,2873.2756973281503,0.0,0.0,189239.556640625,1660.3045426887295,2744.6376892799435,2491.4972236522935
BaselTMA_SP41_114_X13Y4,1738.4486116969194,4260.794369697571,1202.5428362935781,7682.694098234177,7282.889877259731,9793.048117876053,19085.055279493332,13822.912387609482,26810.419190759818,6506.962870076299,12365.93416595459,208.6001121205923,848.1320793957688,36819.291788587325,2546.939924383998,803.31023424537,4938.251571473609,4679.804229063714,8191.552720954254,220.12138308641642,9935.680595373195,586.1631911403157,2193.4188405359673,1143.3750524156758,3475.5056839015397,379.24621929041257,1015.5276445650152,308.1788399344787,236.99633239375723,1842.5359697714448,284.21663083369225,63257.71916854707,264.78051424136487,1030.6576157153722,153.7250750815413,11048.046569560734,502.11764397462497,133.39821168439704,1311525.280303955,295852.0,1897.4590829461813,2702.0,1741.3884245753288,11581.576406240463,0.0,175.69699458241072,39349.37799572945,26515.008635759354,622.307744583745,15884.0,827.1215529693291,2569.404665768146,170.6414086031718,0.0,0.0,2573.92592652518,105893.27104616165,2404.345547378063,0.0,0.0,110704.05138015747,1213.4063077853846,2110.4153320157243,3545.5326220321167
BaselTMA_SP43_115_X4Y8,3206.7096576719023,10560.70939052105,3091.0593300312757,19341.906239032745,18508.592331051826,25137.222241401672,48443.53526997566,35539.68838310242,22795.1018096484,32567.99022874236,61507.43881827593,734.1678400752629,2637.8181717177513,28822.281086731287,307.6428210663626,7535.11395796235,40244.283982646935,7212.018103849253,11256.180309161791,428.9350407345159,14411.944838880436,1085.797907440709,2296.69182936458,2659.14612062155,17753.633178875654,933.6743754631492,865.7162189979895,596.6589844297127,815.6008238078397,3407.5787825621665,611.0395504212626,344049.39073926886,1299.8028474628215,3930.0848876722193,493.0498499939722,3381.610542530129,686.579810116826,739.8194319892235,3269797.653442383,392277.0,3448.1768142431974,4919.0,3131.8581226170063,25610.927847146988,0.0,175.12025754994096,61881.51999640465,41295.49965786934,1537.3072497533863,26558.0,10438.62311924994,5860.231768131256,300.32213811855735,0.0,0.0,4504.633238070977,164527.03492569923,4347.451873600483,0.0,0.0,221524.05319595337,932.2335897995631,5863.39567556689,4102.031626253917
BaselTMA_SP43_116_X3Y4,4185.055134796028,12124.126391589642,3551.779387794435,22304.18436795473,21295.15533286333,28912.44269657135,55793.27337837219,40924.72547209263,12557.003744660433,32653.31104388833,61896.6662659049,1546.4213138871376,2267.4397056630755,65151.03700603097,15822.249933845833,19679.488320186578,62172.7709844646,5272.019238303319,8129.210006337178,710.7102214220022,37145.290831836064,1841.2107069099266,3862.182307900183,5156.769441048664,39941.438385402835,1198.5169992730957,3349.718877163452,1941.8721496602154,1002.8737807973661,3371.3365576788783,824.0712441384732,389377.36389770027,7024.221362718572,6296.227268334693,2784.6067610538366,8158.211311341511,1664.0833841037318,1888.296398192736,4105435.579223633,534851.0,4198.273272588849,6066.0,3932.4068697690964,32463.642655849457,0.0,274.9123097093783,79094.6820526123,53866.99842965603,2164.1790595305233,35408.0,11581.22477200348,7404.9841327518225,373.7742706928399,0.0,0.0,5730.83352232654,211175.5270485878,5397.773562818766,0.0,0.0,268793.1619567871,1324.1626238815459,6940.203858608811,7471.636346232709
BaselTMA_SP41_117_X13Y3,1460.6281854336476,6434.925472080708,1796.936976134777,11578.903620958328,10946.397666871548,14732.678754806519,28693.83658504486,20741.70092868805,26384.385424129352,12166.801039338112,23013.039259910583,3229.3153529037813,10691.752037431641,31553.641628843587,1207.5470987886624,3566.834731665015,4226.451005765851,3756.6985650948054,21672.089750912193,327.09669079299005,56470.800816904,7638.7115186625615,2502.384288735642,3075.1954333262825,3896.5287233415256,575.7430944209663,1561.8530777991816,337.9052358149034,362.17686802951846,2577.634376961738,515.8183462954848,81447.09321766163,408.897968386561,1101.840171678281,265.9231871354292,3321.9857895799905,16021.30370706988,2161.4330593941763,2078422.5365600586,492383.0,3170.490894511342,4567.0,2947.477058440447,23222.370564699173,0.0,292.54364175544964,65818.12784337997,44825.362243652344,878.9822864132259,24130.0,475.8305732160806,5112.97976821661,292.87809410598106,0.0,0.0,4111.413005503542,177500.24201393127,4065.9795169234276,0.0,0.0,166337.3189315796,2394.3661163721727,3465.7643027153254,6248.572756728809
BaselTMA_SP43_118_X13Y5,1506.2684588753864,6135.912697583437,1803.811351530254,11253.017235696316,10764.162156581879,14620.732000082731,28177.09064221382,20651.714007794857,18109.827945909587,18636.594154790044,35083.55614385009,3679.939908539156,4922.299287794237,15908.130642195534,287.6955660507683,11267.35916618656,17572.177527475713,566.1140937634494,5026.22672022094,251.69484523659844,236467.31230089391,23209.159988674954,4072.6522289091213,1865.7713638553091,23301.878812815583,639.0240953032834,987.7133908731495,265.8285258745,496.451231706664,4145.807810939848,757.4248396560478,39450.91368295783,395.36265413062625,933.6328694070301,249.47622744551293,2408.6447501251228,24579.77251664042,31512.639232663518,2193577.806945801,336591.0,2273.140824623406,3309.0,2067.3842402994633,16564.740214824677,0.0,105.52772605489496,46108.04146313667,31591.338277459145,1112.3643150941855,11804.0,3258.9977065250278,3787.62811639905,242.7357429638506,0.0,0.0,2481.8879944142022,126506.17602729797,2909.779235482216,0.0,0.0,142666.7602043152,1103.8089745449345,2341.9822421513963,5020.604351336536
BaselTMA_SP43_119_X9Y8,290.1923857846816,2558.284419491887,743.9263269156218,4687.232826091349,4465.7738910242915,6084.299824222922,11766.400131888688,8614.984074175358,2608.4093876148813,10554.13328333944,19848.35975947976,149.914217788795,355.83699710199545,2371.130087467936,62.704776521409514,1095.782188316611,2359.8985878320987,315.55625662880374,1025.9133389265792,53.60791989342546,6018.137324944093,2073.101012365656,1010.3344463709333,248.86578589971728,7053.259372660861,142.37640853856385,356.16154840345445,88.65657393862348,98.65411076653278,499.11402305774385,223.35047432205974,18351.91646551537,222.1958507020682,205.27299186585583,109.53165458893575,468.1335753123908,846.3010901238454,137.40179818679252,997999.5630493164,176903.0,1011.5403582267463,1577.0,1038.5979144871235,8343.492557883263,0.0,31.059298314918895,22034.99157500267,16165.35608279705,153.77048667872245,4838.0,3864.8207004852593,1914.032944560051,92.88807981973522,0.0,0.0,1013.6328509839925,60774.306993961334,1425.1441553235054,0.0,0.0,71423.22846221924,234.56727071439175,216.36018096436422,546.128771940381
BaselTMA_SP42_120_X5Y2,696.3763335393465,4824.191671684384,1422.2099268473685,8928.57317852974,8448.972459435463,11375.746691346169,22073.118936419487,16031.081047415733,6588.68079266392,13486.111918002367,25565.435639739037,412.6923087474136,2261.577360473767,28484.35382675381,122.81670408985892,6927.841537798458,6044.140454599203,1738.5912643116394,4763.264521682815,139.18485146280247,12194.147123395764,666.3451773445613,5058.614618512333,642.5603301749487,8749.352356742378,221.3254639079134,282.95801782690245,120.12269507205868,207.86866296113863,1584.584980348125,241.66437525390356,21571.439363636633,243.76743220154557,1083.6867409518018,110.07710292975617,1292.4962071787172,2331.430873720936,63.496901981285355,2218864.0908203125,286869.0,2211.1096813231707,3222.0,2075.1979858875275,15154.783096313477,0.0,233.9330681120241,41722.79457640648,28802.056747198105,401.93345455429886,13358.0,5851.099132992093,3504.6723997294903,283.87698598578584,0.0,0.0,2555.66256051226,111780.3399617672,2882.1751914024353,0.0,0.0,175642.97747421265,1208.0925496626871,2302.0971492867043,2465.9699165372745
BaselTMA_SP42_121_X11Y8,569.6930474585695,3702.585417866707,1096.4315477572381,6941.1002212539315,6556.599132299423,8834.398894034326,17135.66404515505,12403.976031392813,2247.0460020156734,9120.241100892425,17265.201828353107,160.32400296743805,404.21796540639,4542.314680231509,318.5850115620142,4698.659112889463,7203.695426946322,850.5897605643088,2580.9214264476946,90.22786038063757,1745.972082790114,292.31422874535434,625.3101882480299,555.6619302141079,7169.327160626235,430.8653465422679,381.0040449333861,150.2014203801858,192.65087169899542,651.4278870252892,366.3357808938292,26896.64318357765,514.4228074194763,1060.0221794162142,248.04585074345923,762.7269419072725,615.6135148553178,168.33457505491486,1492320.7357788086,221334.0,1558.0410374999046,2308.0,1481.0188121795654,11650.016987800598,0.0,93.02417985810065,30284.182815790176,21282.361848711967,350.78063601398907,7232.0,3243.841936431825,2681.7038566172123,191.552665065974,0.0,0.0,1564.5215964038582,82486.33198213577,2058.959039747715,0.0,0.0,125460.68884658813,370.7020723667646,629.3195210119884,1674.6661312241065
